Date,AverageTemperature,AverageTemperatureUncertainty,Country
2011-05-01,16.123,0.264,Albania
2011-06-01,20.954,0.27399999999999997,Albania
2011-07-01,23.45,0.423,Albania
2011-08-01,24.078000000000007,0.39899999999999997,Albania
2011-09-01,21.819000000000006,0.322,Albania
2011-10-01,12.651,0.209,Albania
2011-11-01,7.455,0.405,Albania
2011-12-01,5.3100000000000005,0.526,Albania
2012-01-01,1.6869999999999998,0.84,Albania
2012-02-01,1.9769999999999999,0.198,Albania
2012-03-01,9.135,0.21600000000000005,Albania
2012-04-01,12.053,0.38,Albania
2012-05-01,16.316000000000006,0.4370000000000001,Albania
2012-06-01,22.309,0.484,Albania
2012-07-01,25.474,0.693,Albania
2012-08-01,24.966,0.631,Albania
2012-09-01,20.454,0.755,Albania
2012-10-01,15.759,0.33,Albania
2012-11-01,11.269,0.41,Albania
2012-12-01,3.82,0.546,Albania
2013-01-01,4.412,0.563,Albania
2013-02-01,5.769,0.495,Albania
2013-03-01,8.423,0.32,Albania
2013-04-01,13.538,0.5,Albania
2013-05-01,18.355,0.52,Albania
2013-06-01,21.07,0.486,Albania
2013-07-01,23.591,0.544,Albania
2013-08-01,24.793000000000006,0.9279999999999999,Albania
2013-09-01,,,Albania
2000-02-01,14.386,0.284,Algeria
2000-03-01,20.236,0.451,Algeria
2000-04-01,25.017000000000003,0.34700000000000003,Algeria
2000-05-01,29.425,0.33899999999999997,Algeria
2000-06-01,32.172,0.364,Algeria
2000-07-01,34.933,0.344,Algeria
2000-08-01,33.748000000000005,0.23600000000000002,Algeria
2000-09-01,30.635,0.225,Algeria
2000-10-01,23.424000000000003,0.382,Algeria
2000-11-01,18.709,0.299,Algeria
2000-12-01,14.442,0.239,Algeria
2001-01-01,13.127,0.301,Algeria
2001-02-01,14.525,0.401,Algeria
2001-03-01,22.359,0.322,Algeria
2001-04-01,23.731,0.7440000000000001,Algeria
2001-05-01,28.24,0.479,Algeria
2001-06-01,33.403,0.40700000000000003,Algeria
2001-07-01,35.49800000000001,0.31,Algeria
2001-08-01,34.15,0.52,Algeria
2001-09-01,31.881,0.478,Algeria
2001-10-01,26.917,0.309,Algeria
2001-11-01,18.681,0.32299999999999995,Algeria
2001-12-01,14.181,0.335,Algeria
2002-01-01,12.269,0.35200000000000004,Algeria
2002-02-01,15.553999999999998,0.37799999999999995,Algeria
2002-03-01,20.129,0.27399999999999997,Algeria
2002-04-01,23.215,0.327,Algeria
2002-05-01,28.406,0.586,Algeria
2002-06-01,32.628,0.315,Algeria
2002-07-01,35.43,0.361,Algeria
2002-08-01,34.32,0.674,Algeria
2002-09-01,31.228,0.304,Algeria
2002-10-01,24.48200000000001,0.371,Algeria
2002-11-01,18.444000000000006,0.3,Algeria
2002-12-01,15.050999999999998,0.33899999999999997,Algeria
2003-01-01,12.737,0.426,Algeria
2003-02-01,14.385,0.365,Algeria
2003-03-01,19.599,0.35200000000000004,Algeria
2003-04-01,24.085,0.342,Algeria
2003-05-01,29.116,0.396,Algeria
2003-06-01,33.07,0.561,Algeria
2003-07-01,35.829,0.4,Algeria
2003-08-01,34.038000000000004,0.263,Algeria
2003-09-01,31.135,0.52,Algeria
2003-10-01,26.638,0.441,Algeria
2003-11-01,18.76,0.281,Algeria
2003-12-01,13.332,0.382,Algeria
2004-01-01,13.008,0.326,Algeria
2004-02-01,16.674,0.251,Algeria
2004-03-01,19.649,0.21,Algeria
2004-04-01,23.332,0.602,Algeria
2004-05-01,26.333000000000002,0.38299999999999995,Algeria
2004-06-01,32.359,0.452,Algeria
2004-07-01,33.934000000000005,0.6890000000000001,Algeria
2004-08-01,34.532,0.5529999999999999,Algeria
2004-09-01,29.782,0.489,Algeria
2004-10-01,26.374000000000002,0.539,Algeria
2004-11-01,17.278,0.278,Algeria
2004-12-01,13.737,0.273,Algeria
2005-01-01,10.748,0.272,Algeria
2005-02-01,13.5,0.365,Algeria
2005-03-01,20.445999999999998,0.485,Algeria
2005-04-01,24.624000000000002,0.395,Algeria
2005-05-01,30.515,0.382,Algeria
2005-06-01,32.3,0.465,Algeria
2005-07-01,35.702,0.332,Algeria
2005-08-01,34.174,0.513,Algeria
2005-09-01,30.38,0.5870000000000001,Algeria
2005-10-01,26.04600000000001,0.39,Algeria
2005-11-01,19.029,0.397,Algeria
2005-12-01,13.207,0.405,Algeria
2006-01-01,11.374,0.324,Algeria
2006-02-01,14.421,0.38799999999999996,Algeria
2006-03-01,20.245,0.239,Algeria
2006-04-01,25.776000000000003,0.368,Algeria
2006-05-01,29.632,0.45,Algeria
2006-06-01,32.725,0.348,Algeria
2006-07-01,34.584,0.502,Algeria
2006-08-01,34.113,0.48700000000000004,Algeria
2006-09-01,29.824,0.33399999999999996,Algeria
2006-10-01,25.72900000000001,0.25,Algeria
2006-11-01,18.752,0.40700000000000003,Algeria
2006-12-01,13.235,0.348,Algeria
2007-01-01,13.636,0.4370000000000001,Algeria
2007-02-01,16.852999999999998,0.297,Algeria
2007-03-01,18.295,0.27899999999999997,Algeria
2007-04-01,23.462000000000003,0.26899999999999996,Algeria
2007-05-01,28.13900000000001,0.225,Algeria
2007-06-01,32.869,0.33,Algeria
2007-07-01,34.341,0.483,Algeria
2007-08-01,33.863,0.562,Algeria
2007-09-01,31.035999999999998,0.718,Algeria
2007-10-01,25.148000000000003,0.217,Algeria
2007-11-01,18.105,0.302,Algeria
2007-12-01,13.037,0.38299999999999995,Algeria
2008-01-01,11.936,0.24,Algeria
2008-02-01,15.584,0.309,Algeria
2008-03-01,19.942999999999998,0.276,Algeria
2008-04-01,24.425,0.255,Algeria
2008-05-01,28.591,0.21600000000000005,Algeria
2008-06-01,32.597,0.41,Algeria
2008-07-01,35.102000000000004,0.488,Algeria
2008-08-01,34.086,0.24100000000000002,Algeria
2008-09-01,31.175,0.703,Algeria
2008-10-01,24.462000000000003,0.359,Algeria
2008-11-01,17.192999999999998,0.22,Algeria
2008-12-01,12.309000000000001,0.342,Algeria
2009-01-01,12.455,0.309,Algeria
2009-02-01,15.302,0.31,Algeria
2009-03-01,19.838,0.23800000000000002,Algeria
2009-04-01,22.298000000000002,0.325,Algeria
2009-05-01,28.375,0.34299999999999997,Algeria
2009-06-01,33.066,0.344,Algeria
2009-07-01,35.426,0.413,Algeria
2009-08-01,34.211999999999996,0.306,Algeria
2009-09-01,29.305999999999997,0.32299999999999995,Algeria
2009-10-01,25.22900000000001,0.29600000000000004,Algeria
2009-11-01,18.456,0.485,Algeria
2009-12-01,15.889,0.345,Algeria
2010-01-01,14.72,0.31,Algeria
2010-02-01,18.967,0.191,Algeria
2010-03-01,21.633000000000006,0.308,Algeria
2010-04-01,25.926,0.264,Algeria
2010-05-01,28.437,0.25,Algeria
2010-06-01,32.967,0.348,Algeria
2010-07-01,35.183,0.317,Algeria
2010-08-01,34.306,0.395,Algeria
2010-09-01,30.745,0.205,Algeria
2010-10-01,24.989,0.264,Algeria
2010-11-01,19.017,0.326,Algeria
2010-12-01,15.698,0.326,Algeria
2011-01-01,14.015,0.353,Algeria
2011-02-01,14.235999999999999,0.308,Algeria
2011-03-01,20.083,0.209,Algeria
2011-04-01,24.582,0.331,Algeria
2011-05-01,28.231,0.222,Algeria
2011-06-01,32.256,0.312,Algeria
2011-07-01,35.004000000000005,0.359,Algeria
2011-08-01,34.0,0.42100000000000004,Algeria
2011-09-01,31.723000000000006,0.248,Algeria
2011-10-01,23.701,0.35100000000000003,Algeria
2011-11-01,18.855,0.34,Algeria
2011-12-01,13.044,0.361,Algeria
2012-01-01,11.363,0.423,Algeria
2012-02-01,12.09,0.428,Algeria
2012-03-01,18.32,0.20600000000000002,Algeria
2012-04-01,23.349,0.248,Algeria
2012-05-01,29.664,0.35100000000000003,Algeria
2012-06-01,33.977,0.46299999999999997,Algeria
2012-07-01,34.958,0.836,Algeria
2012-08-01,34.01,0.72,Algeria
2012-09-01,30.224,0.946,Algeria
2012-10-01,25.834000000000003,0.425,Algeria
2012-11-01,20.031,0.268,Algeria
2012-12-01,13.638,0.501,Algeria
2013-01-01,12.781,0.442,Algeria
2013-02-01,14.210999999999999,0.312,Algeria
2013-03-01,21.026999999999997,0.243,Algeria
2013-04-01,24.242,0.47200000000000003,Algeria
2013-05-01,28.482,0.264,Algeria
2013-06-01,32.288000000000004,0.449,Algeria
2013-07-01,34.707,0.521,Algeria
2013-08-01,33.234,0.7979999999999999,Algeria
2013-09-01,,,Algeria
2000-02-01,27.66,0.46299999999999997,American Samoa
2000-03-01,27.473000000000006,0.545,American Samoa
2000-04-01,27.74,0.49,American Samoa
2000-05-01,27.317,0.659,American Samoa
2000-06-01,27.083000000000002,0.8390000000000001,American Samoa
2000-07-01,26.486,0.92,American Samoa
2000-08-01,26.826999999999998,0.37,American Samoa
2000-09-01,27.323,0.5,American Samoa
2000-10-01,26.649,0.496,American Samoa
2000-11-01,27.164,0.245,American Samoa
2000-12-01,27.515,0.248,American Samoa
2001-01-01,27.732,0.29,American Samoa
2001-02-01,27.643,0.261,American Samoa
2001-03-01,27.696,0.573,American Samoa
2001-04-01,27.446,0.29,American Samoa
2001-05-01,27.412,0.46399999999999997,American Samoa
2001-06-01,27.264,0.3720000000000001,American Samoa
2001-07-01,26.684,0.185,American Samoa
2001-08-01,26.927,0.562,American Samoa
2001-09-01,26.794,0.318,American Samoa
2001-10-01,26.629,0.325,American Samoa
2001-11-01,27.303,0.36,American Samoa
2001-12-01,27.201,0.486,American Samoa
2002-01-01,27.69,0.38799999999999996,American Samoa
2002-02-01,28.408,0.344,American Samoa
2002-03-01,28.168000000000006,0.271,American Samoa
2002-04-01,27.911,0.316,American Samoa
2002-05-01,27.849,0.33399999999999996,American Samoa
2002-06-01,27.208000000000002,0.524,American Samoa
2002-07-01,27.249,0.272,American Samoa
2002-08-01,26.705,0.204,American Samoa
2002-09-01,26.967,0.42200000000000004,American Samoa
2002-10-01,26.708,0.34600000000000003,American Samoa
2002-11-01,27.784,0.17600000000000002,American Samoa
2002-12-01,27.808000000000003,0.23600000000000002,American Samoa
2003-01-01,28.543000000000006,0.231,American Samoa
2003-02-01,28.023000000000003,0.35100000000000003,American Samoa
2003-03-01,28.243000000000002,0.314,American Samoa
2003-04-01,27.57,0.39799999999999996,American Samoa
2003-05-01,27.682,0.564,American Samoa
2003-06-01,26.473000000000006,0.494,American Samoa
2003-07-01,26.666,0.521,American Samoa
2003-08-01,26.141,0.6459999999999999,American Samoa
2003-09-01,26.945,0.488,American Samoa
2003-10-01,26.808000000000003,0.47200000000000003,American Samoa
2003-11-01,26.945999999999998,0.466,American Samoa
2003-12-01,27.138,0.242,American Samoa
2004-01-01,27.304000000000002,1.281,American Samoa
2004-02-01,27.432,0.845,American Samoa
2004-03-01,27.691,0.986,American Samoa
2004-04-01,27.573,1.133,American Samoa
2004-05-01,27.532,0.745,American Samoa
2004-06-01,27.298000000000002,0.741,American Samoa
2004-07-01,26.551,0.6829999999999999,American Samoa
2004-08-01,26.933000000000003,0.29,American Samoa
2004-09-01,27.031,0.395,American Samoa
2004-10-01,26.953000000000007,0.387,American Samoa
2004-11-01,27.303,0.21600000000000005,American Samoa
2004-12-01,27.773000000000003,0.325,American Samoa
2005-01-01,27.765,0.324,American Samoa
2005-02-01,28.0,0.428,American Samoa
2005-03-01,28.05,0.373,American Samoa
2005-04-01,28.069000000000006,0.645,American Samoa
2005-05-01,27.574,0.457,American Samoa
2005-06-01,27.025,0.401,American Samoa
2005-07-01,26.33,0.562,American Samoa
2005-08-01,26.509,0.39,American Samoa
2005-09-01,27.112,0.395,American Samoa
2005-10-01,27.096999999999998,0.273,American Samoa
2005-11-01,27.613000000000003,0.298,American Samoa
2005-12-01,27.338,0.647,American Samoa
2006-01-01,26.835,0.47,American Samoa
2006-02-01,27.012,0.353,American Samoa
2006-03-01,27.648000000000003,0.45799999999999996,American Samoa
2006-04-01,27.663,0.474,American Samoa
2006-05-01,27.683000000000003,1.215,American Samoa
2006-06-01,27.265,0.48100000000000004,American Samoa
2006-07-01,26.465,0.428,American Samoa
2006-08-01,26.701,0.34600000000000003,American Samoa
2006-09-01,26.746,0.353,American Samoa
2006-10-01,26.773000000000003,0.475,American Samoa
2006-11-01,26.814,0.299,American Samoa
2006-12-01,27.37,0.47100000000000003,American Samoa
2007-01-01,27.525,0.381,American Samoa
2007-02-01,27.624,0.439,American Samoa
2007-03-01,27.526,0.256,American Samoa
2007-04-01,27.94,0.37,American Samoa
2007-05-01,27.437,0.46799999999999997,American Samoa
2007-06-01,27.666,0.645,American Samoa
2007-07-01,27.254,0.655,American Samoa
2007-08-01,27.264,0.807,American Samoa
2007-09-01,27.38900000000001,0.499,American Samoa
2007-10-01,27.109,0.406,American Samoa
2007-11-01,27.673,0.41600000000000004,American Samoa
2007-12-01,27.022,0.40299999999999997,American Samoa
2008-01-01,26.93,0.33799999999999997,American Samoa
2008-02-01,27.291,0.29600000000000004,American Samoa
2008-03-01,27.103,0.325,American Samoa
2008-04-01,27.161,0.47100000000000003,American Samoa
2008-05-01,27.421,0.442,American Samoa
2008-06-01,26.813,0.353,American Samoa
2008-07-01,26.221,0.439,American Samoa
2008-08-01,26.676,0.276,American Samoa
2008-09-01,26.812,0.319,American Samoa
2008-10-01,27.009,0.376,American Samoa
2008-11-01,27.105999999999998,0.24600000000000002,American Samoa
2008-12-01,27.398000000000003,0.369,American Samoa
2009-01-01,27.455,0.392,American Samoa
2009-02-01,27.491999999999997,0.6970000000000001,American Samoa
2009-03-01,27.85,0.4320000000000001,American Samoa
2009-04-01,27.875,0.8590000000000001,American Samoa
2009-05-01,27.608,0.32899999999999996,American Samoa
2009-06-01,26.666,0.564,American Samoa
2009-07-01,26.665,0.401,American Samoa
2009-08-01,26.244,0.45,American Samoa
2009-09-01,26.289,0.36,American Samoa
2009-10-01,26.462,0.361,American Samoa
2009-11-01,26.905,0.514,American Samoa
2009-12-01,26.9,0.47,American Samoa
2010-01-01,27.901,0.33399999999999996,American Samoa
2010-02-01,27.432,0.38,American Samoa
2010-03-01,28.374000000000002,0.414,American Samoa
2010-04-01,28.012,0.467,American Samoa
2010-05-01,28.145,0.5429999999999999,American Samoa
2010-06-01,27.546,0.529,American Samoa
2010-07-01,27.22,0.563,American Samoa
2010-08-01,26.947,0.257,American Samoa
2010-09-01,26.997,0.26899999999999996,American Samoa
2010-10-01,26.95,0.425,American Samoa
2010-11-01,26.936,0.324,American Samoa
2010-12-01,26.980999999999998,0.4320000000000001,American Samoa
2011-01-01,26.359,0.546,American Samoa
2011-02-01,26.565,0.415,American Samoa
2011-03-01,27.426,0.306,American Samoa
2011-04-01,27.517,0.452,American Samoa
2011-05-01,27.33,0.5429999999999999,American Samoa
2011-06-01,27.338,0.382,American Samoa
2011-07-01,27.29,0.41200000000000003,American Samoa
2011-08-01,26.741999999999997,0.212,American Samoa
2011-09-01,26.798000000000002,0.408,American Samoa
2011-10-01,26.708,0.589,American Samoa
2011-11-01,26.963,0.40299999999999997,American Samoa
2011-12-01,27.078000000000007,0.639,American Samoa
2012-01-01,27.145,0.48100000000000004,American Samoa
2012-02-01,27.134,0.534,American Samoa
2012-03-01,27.045,0.455,American Samoa
2012-04-01,27.266,0.598,American Samoa
2012-05-01,27.179,0.696,American Samoa
2012-06-01,27.065,0.502,American Samoa
2012-07-01,26.629,0.685,American Samoa
2012-08-01,26.921999999999997,0.434,American Samoa
2012-09-01,27.278000000000002,0.495,American Samoa
2012-10-01,27.475,0.7190000000000001,American Samoa
2012-11-01,27.963,0.39799999999999996,American Samoa
2012-12-01,27.316,0.4320000000000001,American Samoa
2013-01-01,27.241,0.728,American Samoa
2013-02-01,27.793000000000006,0.3720000000000001,American Samoa
2013-03-01,27.683000000000003,0.348,American Samoa
2013-04-01,27.824,0.48700000000000004,American Samoa
2013-05-01,28.045,0.489,American Samoa
2013-06-01,27.65,0.38299999999999995,American Samoa
2013-07-01,26.901999999999997,0.45299999999999996,American Samoa
2013-08-01,27.0,0.518,American Samoa
2013-09-01,,,American Samoa
2000-02-01,7.382999999999999,0.281,Andorra
2000-03-01,8.477,0.318,Andorra
2000-04-01,9.967,0.182,Andorra
2000-05-01,15.35,0.255,Andorra
2000-06-01,18.259,0.212,Andorra
2000-07-01,19.323,0.36,Andorra
2000-08-01,20.855999999999998,0.336,Andorra
2000-09-01,17.441,0.26899999999999996,Andorra
2000-10-01,12.095,0.174,Andorra
2000-11-01,8.07,0.198,Andorra
2000-12-01,7.247000000000001,0.314,Andorra
2001-01-01,5.9030000000000005,0.405,Andorra
2001-02-01,5.904999999999999,0.24600000000000002,Andorra
2001-03-01,10.632,0.294,Andorra
2001-04-01,9.795,0.21600000000000005,Andorra
2001-05-01,14.716,0.341,Andorra
2001-06-01,18.653,0.259,Andorra
2001-07-01,20.472,0.375,Andorra
2001-08-01,21.392,0.22899999999999998,Andorra
2001-09-01,15.657,0.317,Andorra
2001-10-01,14.952,0.294,Andorra
2001-11-01,6.235,0.308,Andorra
2001-12-01,2.281,0.316,Andorra
2002-01-01,5.026,0.259,Andorra
2002-02-01,7.213999999999999,0.297,Andorra
2002-03-01,9.482,0.256,Andorra
2002-04-01,10.787,0.237,Andorra
2002-05-01,12.992,0.21,Andorra
2002-06-01,18.385,0.223,Andorra
2002-07-01,19.597,0.35,Andorra
2002-08-01,19.09,0.204,Andorra
2002-09-01,16.291999999999998,0.126,Andorra
2002-10-01,13.042,0.32899999999999996,Andorra
2002-11-01,9.269,0.24100000000000002,Andorra
2002-12-01,6.659,0.259,Andorra
2003-01-01,3.535,0.267,Andorra
2003-02-01,4.0710000000000015,0.243,Andorra
2003-03-01,9.171,0.237,Andorra
2003-04-01,10.861,0.223,Andorra
2003-05-01,14.788,0.379,Andorra
2003-06-01,21.913,0.505,Andorra
2003-07-01,22.885,0.44,Andorra
2003-08-01,24.313,0.29100000000000004,Andorra
2003-09-01,17.389,0.34299999999999997,Andorra
2003-10-01,11.397,0.218,Andorra
2003-11-01,9.084,0.18600000000000005,Andorra
2003-12-01,5.401,0.281,Andorra
2004-01-01,5.26,0.45799999999999996,Andorra
2004-02-01,4.819,0.257,Andorra
2004-03-01,6.8260000000000005,0.218,Andorra
2004-04-01,9.447,0.217,Andorra
2004-05-01,13.258,0.19899999999999998,Andorra
2004-06-01,19.486,0.311,Andorra
2004-07-01,20.618,0.312,Andorra
2004-08-01,21.024,0.311,Andorra
2004-09-01,17.832,0.26,Andorra
2004-10-01,14.106,0.462,Andorra
2004-11-01,6.66,0.215,Andorra
2004-12-01,5.18,0.226,Andorra
2005-01-01,3.6710000000000003,0.251,Andorra
2005-02-01,2.6949999999999994,0.265,Andorra
2005-03-01,6.856,0.33899999999999997,Andorra
2005-04-01,10.308,0.19399999999999998,Andorra
2005-05-01,14.866,0.231,Andorra
2005-06-01,20.264,0.19699999999999998,Andorra
2005-07-01,21.590999999999998,0.27899999999999997,Andorra
2005-08-01,19.788,0.221,Andorra
2005-09-01,16.95,0.16699999999999998,Andorra
2005-10-01,13.817,0.314,Andorra
2005-11-01,6.996,0.27399999999999997,Andorra
2005-12-01,1.919,0.223,Andorra
2006-01-01,3.5660000000000003,0.29100000000000004,Andorra
2006-02-01,4.1080000000000005,0.201,Andorra
2006-03-01,8.464,0.28800000000000003,Andorra
2006-04-01,11.472,0.33,Andorra
2006-05-01,15.312999999999999,0.316,Andorra
2006-06-01,19.307000000000002,0.317,Andorra
2006-07-01,24.003,0.5429999999999999,Andorra
2006-08-01,19.595,0.289,Andorra
2006-09-01,18.205,0.275,Andorra
2006-10-01,15.087,0.29600000000000004,Andorra
2006-11-01,10.358,0.196,Andorra
2006-12-01,4.534,0.205,Andorra
2007-01-01,5.684,0.397,Andorra
2007-02-01,7.295,0.306,Andorra
2007-03-01,8.052,0.16399999999999998,Andorra
2007-04-01,12.423,0.316,Andorra
2007-05-01,14.674,0.19399999999999998,Andorra
2007-06-01,18.371,0.243,Andorra
2007-07-01,20.054,0.256,Andorra
2007-08-01,19.533,0.349,Andorra
2007-09-01,16.518,0.425,Andorra
2007-10-01,12.267999999999999,0.276,Andorra
2007-11-01,6.502000000000002,0.264,Andorra
2007-12-01,4.489,0.365,Andorra
2008-01-01,6.145,0.22699999999999998,Andorra
2008-02-01,7.237999999999999,0.35600000000000004,Andorra
2008-03-01,7.643,0.255,Andorra
2008-04-01,10.238,0.19699999999999998,Andorra
2008-05-01,14.214,0.195,Andorra
2008-06-01,18.007,0.212,Andorra
2008-07-01,20.46,0.22699999999999998,Andorra
2008-08-01,20.493,0.364,Andorra
2008-09-01,16.365,0.276,Andorra
2008-10-01,12.157,0.172,Andorra
2008-11-01,6.8279999999999985,0.268,Andorra
2008-12-01,3.955,0.287,Andorra
2009-01-01,3.375,0.248,Andorra
2009-02-01,5.024,0.244,Andorra
2009-03-01,8.203,0.282,Andorra
2009-04-01,9.886,0.272,Andorra
2009-05-01,15.567,0.258,Andorra
2009-06-01,19.533,0.355,Andorra
2009-07-01,21.339,0.434,Andorra
2009-08-01,22.094,0.33899999999999997,Andorra
2009-09-01,17.715999999999994,0.16399999999999998,Andorra
2009-10-01,13.499,0.20600000000000002,Andorra
2009-11-01,9.775,0.28,Andorra
2009-12-01,4.789,0.168,Andorra
2010-01-01,2.741,0.27399999999999997,Andorra
2010-02-01,4.25,0.20600000000000002,Andorra
2010-03-01,6.66,0.133,Andorra
2010-04-01,11.235,0.284,Andorra
2010-05-01,13.098999999999998,0.214,Andorra
2010-06-01,17.811,0.22399999999999998,Andorra
2010-07-01,22.194000000000006,0.341,Andorra
2010-08-01,20.662,0.353,Andorra
2010-09-01,16.666999999999998,0.22399999999999998,Andorra
2010-10-01,11.645,0.21899999999999997,Andorra
2010-11-01,7.297999999999999,0.212,Andorra
2010-12-01,3.508,0.256,Andorra
2011-01-01,3.924,0.324,Andorra
2011-02-01,6.148,0.302,Andorra
2011-03-01,8.408999999999999,0.16699999999999998,Andorra
2011-04-01,12.997,0.149,Andorra
2011-05-01,16.186999999999998,0.16,Andorra
2011-06-01,17.673000000000005,0.311,Andorra
2011-07-01,19.430999999999997,0.434,Andorra
2011-08-01,21.054,0.272,Andorra
2011-09-01,19.077,0.306,Andorra
2011-10-01,13.927999999999999,0.321,Andorra
2011-11-01,10.561,0.259,Andorra
2011-12-01,6.544,0.377,Andorra
2012-01-01,5.145,0.371,Andorra
2012-02-01,1.7049999999999996,0.32,Andorra
2012-03-01,9.405,0.18899999999999997,Andorra
2012-04-01,9.752,0.294,Andorra
2012-05-01,15.136,0.263,Andorra
2012-06-01,18.817,0.65,Andorra
2012-07-01,20.511999999999997,0.376,Andorra
2012-08-01,22.514,0.402,Andorra
2012-09-01,17.539,0.597,Andorra
2012-10-01,13.261,0.222,Andorra
2012-11-01,8.62,0.35100000000000003,Andorra
2012-12-01,5.672999999999999,0.207,Andorra
2013-01-01,4.757,0.6779999999999999,Andorra
2013-02-01,3.988,0.47100000000000003,Andorra
2013-03-01,8.03,0.428,Andorra
2013-04-01,9.97,0.54,Andorra
2013-05-01,11.91,0.9009999999999999,Andorra
